label,discription
normal,Well its not like you actually called someone a punto. That woulda been worse.
normal,Nope. Since ayo travelled
normal,You still around? Looking to pick up later
normal,There's someone here that has a year  &lt
normal,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
normal,ILL B DOWN SOON
normal,Oh k. . I will come tomorrow
normal,Go fool dont cheat others ok
normal,My mobile number.pls sms ur mail id.convey regards to achan
normal,By the way
fraud,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
normal,U attend ur driving lesson how many times a wk n which day?
normal,Uncle G
normal,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
normal,I think the other two still need to get cash but we can def be ready by 9
normal,Hey gals...U all wanna meet 4 dinner at nìte? 
fraud,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
normal,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
normal,Great! How is the office today?
normal,It's cool
normal,:-( sad puppy noise
normal,Yes its possible but dint try. Pls dont tell to any one k
normal,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
normal,Where you. What happen
normal,I was gonna ask you lol but i think its at 7
fraud,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
fraud,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
normal,Go chase after her and run her over while she's crossing the street
fraud,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
normal,Is there coming friday is leave for pongal?do you get any news from your work place.
normal,Hey... Very inconvenient for your sis a not huh?
normal,Ok i vl..do u know i got adsense approved..
normal,* Was really good to see you the other day dudette
normal,I want to go to perumbavoor
normal,How many times i told in the stage all use to laugh. You not listen aha.
fraud,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
normal,(You didn't hear it from me)
normal,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
normal,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
fraud,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
normal,She ran off with a younger man. we will make pretty babies together :)
fraud,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
normal,O ic lol. Should play 9 doors sometime yo
normal,Dunno
normal,We have sent JD for Customer Service cum Accounts Executive to ur mail id
normal,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
normal,Hmmm.still we dont have opener?
normal,Yeah so basically any time next week you can get away from your mom &amp
normal,Edison has rightly said
normal,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
normal,Aiya we discuss later lar... Pick ü up at 4 is it?
normal,Hey happy birthday...
normal,Sorry i missed your call. Can you please call back.
normal,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
normal,Good morning
normal,I wont do anything de.
normal,What type of stuff do you sing?
normal,St andre
normal,No no. I will check all rooms befor activities
normal,My fri ah... Okie lor
normal,Gokila is talking with you aha:)
normal,Hi Shanil
normal,K.k.this month kotees birthday know?
normal,But i'm really really broke oh. No amount is too small even  &lt
normal,Sorry about that this is my mates phone and i didnt write it love Kate
fraud,TheMob>Hit the link to get a premium Pink Panther game
normal,Ah
normal,Aight
normal,Nope thats fine. I might have a nap tho! 
fraud,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
normal,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
normal,A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs
normal,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt
normal,Ding me on ya break fassyole! Blacko from londn
normal,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
normal,The sign of maturity is not when we start saying big things.. But actually it is
normal,Oh you got many responsibilities.
fraud,You have 1 new message. Please call 08715205273
normal,I've reached sch already...
fraud,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
normal,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
normal,Argh why the fuck is nobody in town 
normal,Thanks. Fills me with complete calm and reassurance! 
normal,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
normal,Are you driving or training?
normal,Lol for real. She told my dad I have cancer
normal,Oops I did have it
normal,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
normal,Hi Chikku
normal,He is impossible to argue with and he always treats me like his sub
normal,After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor
normal,To the wonderful Okors
normal,Cuz ibored. And don wanna study
normal,Wot about on wed nite I am 3 then but only til 9!
normal,Rose for red
normal,Any way where are you and what doing.
normal,That sucks. I'll go over so u can do my hair. You'll do it free right?
normal,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt
normal,Hmm... Dunno leh
normal,Sday only joined.so training we started today:)
normal,Sorry * was at the grocers.
normal,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
fraud,YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE
normal,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
normal,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
normal,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
fraud,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
normal,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
normal,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
normal,I'm in office now da:)where are you?
normal,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
normal,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
fraud,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
normal,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
normal,Pls call me da. What happen.
normal,Happy new year to u and ur family...may this new year bring happiness 
normal,No problem with the renewal. I.ll do it right away but i dont know his details.
normal,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
normal,Haven't left yet so probably gonna be here til dinner
normal,Like  &lt
normal,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
normal,Sir
normal,K k:) sms chat with me.
normal,I will come with karnan car. Please wait till 6pm will directly goto doctor.
normal,No but the bluray player can
normal,Ok... Then r we meeting later?
normal,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
normal,Just send a text. We'll skype later.
normal,Ok leave no need to ask
normal,Ü still got lessons?  Ü in sch?
normal,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
normal,Oh did you charge camera
normal,I‘ve got some salt
normal,Now i'm going for lunch.
normal,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
normal,Oh k. . I will come tomorrow
normal,Aight
normal,Water logging in desert. Geoenvironmental implications.
normal,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
normal,Company is very good.environment is terrific and food is really nice:)
normal,Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams
fraud,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
normal,Hi hope u r both ok
normal,Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you
normal,K sure am in my relatives home. Sms me de. Pls:-)
normal,I sent them. Do you like?
normal,Fuuuuck I need to stop sleepin
normal,I'm in town now so i'll jus take mrt down later.
normal,I just cooked a rather nice salmon a la you
normal,I uploaded mine to Facebook
normal,WHAT TIME U WRKIN?
normal,Sorry
normal,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
normal,It's wylie
normal,Ok... Take ur time n enjoy ur dinner...
normal,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
fraud,Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone
normal,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
